id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,importance_label,importance_score,importance_reason,exam_priority,question_worthy,summary_worthy,quality_label,notes
301,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,,12,"It is a technique of using a personal computer to design images and pages, and assemble type and grahpics, then using a laser printer or image setter to output the assembled pages onto paper, film or printing plate Quark Express and adobe page maker are desktop publishing software",medium,2,"This chunk is moderately important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
302,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,,2,"Software development is the set of activities that results in software produces Software development may include research, new development, modification, reuse, re-engineering, maintenance or any other activities that result in software product",medium,2,This chunk is moderately important because it includes a direct definition or core statement.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
303,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,Software development life cycle (SDLC),2,(d) Programmes A programmes is a person who writes the code that implements the user requirements,low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
304,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,Requirement - Analysis,2,The objective of the requirement analysis is to identify and document he user requirements for the proposed system,medium,2,This chunk is moderately important because it includes a direct definition or core statement.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
305,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,Development or Coding,2,The design must be translated into machine - readable form The coding or development step performs this task,medium,2,This chunk is moderately important because it captures a useful concept from the chapter.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
306,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,Testing,2,"Testing is the process of executing the proposed software with sample or test data and put it into regular use Once the code id generated, the program testing begins",medium,2,This chunk is moderately important because it includes a direct definition or core statement.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
307,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,Implementation and Maintenance,2,"The software should be developed to accommodate changes that could happen during the post implementation period The maintenance phase of the project is the last component and it continues as long as a warranty, extended warranty or support contract is in place",medium,2,This chunk is moderately important because it includes a direct definition or core statement.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
308,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Program Definition,,2,"(g) The instruction in the program, executes one after another and outputs the expert result",high,3,"This chunk is important because it contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
309,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Algorithms,,2,"For example, to determine the largest number out of three numbers A,B and C the following algorithm may be used.Step 1: start",very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
310,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Algorithms,Step 1: Start,2,"Step 4: Find the larger number between MAX_AB, C and store it in MAX Step 5: Display MAX",high,3,This chunk is important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
311,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Algorithm properties,,2,(1) There must be no ambiguity in any instruction (2) There should not be any uncertainty about which instruction is to be executed next,very_high,4,This chunk is very important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
312,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Flowchart,,2,The primary purpose of the flowchart is to help the programmes in understanding the logic of the program,high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
313,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Flowchart symbols,Symbol Symbol name Description,2,Annotation It is used to provide additional information about another flowchart symbol. the content may be in the form of descriptive comments remarks or explanatory notes,very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
314,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Flowchart symbols,Link,2,Magnetic Disk This symbol is used to represent data input or output from and to a magnetic disk,very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
315,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Guidelines for preparing flowcharts,,2,Within standard symbol write briefly if necessary use the annotation symbol to describe data or process more clearty,high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
316,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Flowcharts,Difficult to Modify,2,"Due to its symbolic nature, any changes or modification to a flowchart usually requires redrawing the entire logic again, and redrawing a complex flowchart is not a simple basic",high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
317,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode,,2,"It is also known as PDL (Program Design Language) For example, the pseudocode given below calculated the area of a rectangle",very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
318,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode,DISPLAY the area STOP,2,"Some of them are: Input: READ, OBTAIN, GET and PROMPT Output: PRINT, DISPLAY AND SHOW",high,3,"This chunk is important because it contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
319,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode Guideline,,2,Are followed the must produce a solution to the specified problem Pseudocodes should be concise,medium,2,This chunk is moderately important because it captures a useful concept from the chapter.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
320,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Benefits of Pseudocode,,2,"The use of words and phrases in pseudocode, which are in line with basic computer operations, simplifier the translation from the pseudocode algorithm to a specific programming language",high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
321,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,,2,"Pseudocode can not be complied nor executed and more are not real formatting or syntax rules Problem Solving through Algorthims, Flowcharts and Pseudocode 1",high,3,"This chunk is important because it contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
322,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,Step 1: Start,2,Step 2: Read the Celsius value Step 3: Calculate the fahrenhiet value by using the formula,medium,2,This chunk is moderately important because it captures a useful concept from the chapter.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
323,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,Step1 : Start,2,"Step2: READ a, b, c Step3: IF (a>b) and (a>c) Then print ‘A is Big' Step 4: Else, IF (b>c) Then print ‘B is Big' Step 5: Else print ‘C is Big' Step 6: Stop",high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
324,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,Algorithm:,2,"Step 2: Read the value of year Step 3: if ((year mod 4) = 0) then print ""It is a Leap Year"" ELSE print ""it is not Leap Year"" Step 4: Stop",high,3,This chunk is important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
325,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,Pseudo code:,2,Set initial value of year READ the value of year IF (year % 4 == 0) Then WRITE the year is leap year,high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
326,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,,3,"Word processing in the computer is the process of creating, editing, retrieving, storing and printing test material",low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
327,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,Introduction to MS -word,2,"MS - word is a word processing program that lets us to create documents such as letter, reports, manuals and newletters etc",low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
328,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,Working with document,2,"(i) Entering Text Type the text in the document press enter key, when we want to start new paragraph Word underlines misspelled words in red and grammar mistakes in green, the red and green underlines will not appear in printing the document",low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
329,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,,4,"(4) Click the open button now the specified file is opened (iv) Copying test (1) Select the text, which we want to copy (2) Click on copy button on the formatting tool bar or choose copy option form the Edit menu or press CTRL+C (3) Now the selected text disappears and it immediately places in the clip board (4) Place the cursor at desired location i.e, Where we want to insert the text",low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
330,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Finding and Replacing Text,,2,The find and replace dialog box appears (1) Type the word sales in the find what text box,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
331,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Formatting Documents,,3,(2) Applying superscript and subseript format The superscript format places text slightly above a line of normal printed text,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
332,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Formatting Documents,,4,"(3) Choose the required format for Numbering, then click OK To add Bullets, do the following (1) Select the paragraph",low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
333,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Working with tables,,2,"Table -> Convert Text to Table menu selection (1) Using the Insert Table Button To use the insert table button, drag the desired number of rows and columns and release the button",low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
334,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Introduction,,2,It is similay in many ways to otha structural languages such as pascal and fortran,low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
335,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Structure of a C program,Statements,2,(b) Global declaration This section declares some variables that are used in more than one function,medium,2,This chunk is moderately important because it captures a useful concept from the chapter.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
336,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Programming Rules,,2,(1) All statements should be written in lower case letter Upper case letter are only used for symbolic constants,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
337,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Executing the program,,2,Linking is also an essential process It puts all other program files and function together that are required by the program,high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
338,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,The C Character Set,,2,"The character used to form words, numbers and expressions depend upon the computer an which the program runs (1) Letter (2) Digits (3) White spaces (4) Special characters Character set Letters Digits White space",medium,2,This chunk is moderately important because it captures a useful concept from the chapter.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
339,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,The C Character Set,Name,2,Exclamation mark ~ Tilde | Vertical bar _ Under score / Slash $ Dollar \ Back slash ? Question mark & Ampersand % Percent ^ Caret # Number sign or hash * Asterisk = Equal to - Minus @ At the rate Delimiters,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
340,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,The C Character Set,Delimiters Use,2,": (Colon) Useful for label; (Semicolon) Terminates statement () (parenthesis) Used in expression and function [] (Square Bracket) Used for array declaration {} (Curly brace) Scope of statement # (Hash) Preprocessor directive, (Comma) Variable separator The C keyboards The c keyboards are reserved words by the compiler",high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
341,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,The C Character Set,Identifiers,2,"They are user-defined names consisting sequence of letters and digits, with the letter as the first character The (-) underscore symbol can be sued as an identifier",high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
342,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Numerical Constants,,2,It requires minimum two bytes and maximum four bytes integer constants could either be positive or negative or may be zero,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
343,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Character Constant,,2,A variable name may be declared based on the meaning of the operation same meaningful variable names are as follows,low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
344,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Integers data types,,2,"(1) Integer, short and long All C compliers offer either short or long integer data types Difference between short and long integers",very_high,4,This chunk is very important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
345,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Integers data types,Signed Integer Unsigned Integer,2,"Occupies 2 bytes in memory Occupies 2 bytes in memory Range: -32,768 to 32,767 Range: -0 to 65535 Format specifies is %d or %i Format specifies is %u",high,3,This chunk is important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
346,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Declaring variables,Data type variable - name,2,"For example: int age; char m; float s; double k; int a,b,c; The int, char, float and double are keywords to represent data types Data Types Keywords Character char Signed character signed char Unsigned character unsigned char Integer int Signed integer signed int Unsigned integer unsigned int Unsigned short integer unsigned short int Signed long integer signed long int Unsigned long integer unsigned long int Floating point float",very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
347,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Constant and volatile variables,Const int m=10;,2,"Where, const is keyword, m is a variable name and 10 is a constant value (b) Volatile variable: The volatile variables are those variables That are changed at any time by other external program or the same program",low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
348,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Operators And Expression,Left to right 7th,2,"The operator * occurs before (2) If there are more sets of parethesis in the expression, the innermost parenthesis will be solved first, followed by the second and soon For example: X = (8 / (2 * (2 * 2))); Here, (a) Inner most bracket is evaluated first, i.e",very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
349,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Operators,,2,An operator is a symbol that specifies an operation to be performed an the opelands Two opelands called binary operators One opeland called unary operator,very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
350,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Arithmetic Operator,Operation Result Example,2,int/int Int 2/5=0 real/int Real 5.0/2=2.5 int/real Real 5/2.0=2.5 real/real Real 5.0/2.0=2.5 Arithmetic operator can be classified as Unary arithmetic operator Binary arithmetic operator,very_high,4,This chunk is very important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
351,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Arithmetic Operator,"Example: +x, -y",2,"(b) Binary Arithmetic: It requires two operands Example: a+b, a-b, a*b, a/b, a%b (c) Integer arithmetic: It require both operands are integer values for arithmetic operation Example: A=5, B=4 (d) Floating point arithmetic: It requires both operands are float type for arithmetic operation Example: A=6.5, B=3.5",very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
352,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Logical Operators,Operator Meaning Example Return value,2,&& Logical AND (9>2)&&(17>2) 1 || Logical OR 2<=2 1 ! Logical NOT 2>9 0 Logical operators are used to combine the results of two or more conditions,very_high,4,This chunk is very important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
353,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Assignment operator,,2,Assignment operator are used to assign a value or an expression or a value of a variable to another variable,very_high,4,This chunk is very important because it belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
354,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Increment and Decrement Operator,Operators Meaning,2,"++x Pre increment --x Pre decrement x++ Post increment x-- Post decrement ‘++' adds one to the variables. ‘-‘subtract one from the variables Program using increment and decrement. #include<stdio.h> #include<conio.h> void main() { int i,j,k; clrscr(); i=3; j=4; k=i++ + --j; printf(""\n i=%d, j=%d, k=%d"",i,j,k); getch(); }",high,3,This chunk is important because it belongs to a high-value revision section.,high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
355,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Bitwise operator,Operators Meaning,2,& Bitwise AND | Bitwise OR ^ Bitwise XOR << Shift left >> Shift right ~ One's complement Truth Table for ‘&' Bitwise AND & 0 1 0 0 0 1 0 1 Example: X=7 = 0000 0111 Y=8 = 0000 1000,very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
356,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Bitwise operator,X|Y = 0000 1111,2,Truth Table for ‘^' Bitwise XOR ^ 0 1 0 0 1 1 1 0 Example: X=13 =0000 1101 Y=8 =0000 1000 X&Y =0000 0101 If either of the operand bit is high (1) then it gives high (1) result If both operand bits are same then it gives low (0) result A B a|b a&b a^b ~a 0 0 0 0 0 1 0 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 0 0,very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details and belongs to a high-value revision section.",high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
357,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Special operator,Sizeof Sizeof operator,2,"The comma operator is used to separate the statement elements such as variables, constants and expression (b) The size of ( ) operator:",very_high,4,This chunk is very important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
358,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Special operator,Syntax : sizeof(var),2,2 The sizeof() operator is a compile time operator (c) Pointer operator: &: the address of the variable *: the value of the variable (d) Member selection operators: And: these symbols used to access the elements from a structure,very_high,4,This chunk is very important because it includes a direct definition or core statement and belongs to a high-value revision section.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
359,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Expressions,Example : x=a*b-c,2,In the above statement the expression evaluated first from left to right After the evaluation of the expression the final value is assigned to the variable form right to left Example of algebraic expression and C expression,high,3,"This chunk is important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
360,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,,2,"Print the output from standard device. #include<stdio.h> #include<conio.h> void main() { char scientist[40]; puts(""Enter Name""); gets(scientist); puts(""print the name""); gets(scientist); } Output:",medium,2,"This chunk is moderately important because it contains exam-ready facts, examples, or syntax details.",medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
361,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,Output:,2,Enter any character/digit…………...9 It is a digit 3 Enter any character/digit………….. # It is a alphanumeric Single character Output-putchar () function:,very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
362,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,Example : char x; putchar(x);,2,The get () function: This is used to accept a single character from the standard input to a character variable,very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
363,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,Example : gets(s),2,The put-s() function is used to display / write the string to the standard output device (monitor) Syntax: puts (char type of array variable); Description: valid ‘c' variable declared as one dimension char type,very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
364,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Formatted I/O Statement,Input Output,2,Each character group must begin with a percentage sign ‘%' followed by conversion character as specified Var1 var2 varn - are the arguments or variable in which the data is going to be accepted,very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
365,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,,4,If the condition is false then the true statements are not executed instead The program skip past it,low,1,This chunk is lower priority because it mainly includes a direct definition or core statement.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
366,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,,5,"Program to find biggest among two number. #include<stdio.h> #include<conio.h> void main() { char ch; clrscr(); printf(""Enter a single character:""); scanf(""%c"",&chr); if((chr>='a' && chr<='z' || (chr>='A' && chr<='Z')) printf(""Entered character is an alphabetic.\n); else if(chr>='0' && chr<='9') printf(""Entered character is an digit.\n); else printf(""Entered character is an special character.\n); getch(); } Output: Enter a single character: M Entered character is an alphabetic Enter a single character: 5 Entered character is a digit",medium,2,"This chunk is moderately important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",medium,no,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
367,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,,4,"The assignment, incrementation or decrementation and condition checking is done in for statement only, where as other control structures are not offered all these features in one statements For loop has three parts",very_high,4,This chunk is very important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
368,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,,5,"Program to print n consecutive integers with infinite limit using do….while loop. #include<stdio.h> #include<conio.h> void main() { int i, n; clrscr(); printf(""Enter the number:""); scanf(""%d"",&n); i=0; do { printf(""the numbers are %d\n"",i); i=i+1; } while(i<n); getch(); } Output:",very_high,4,"This chunk is very important because it contains exam-ready facts, examples, or syntax details.",high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
