id,source_type,document_title,subject,chapter_title,section_heading,chunk_index,chunk_text,topic_label,subtopic_label,section_type,topic_priority,quality_label,notes
303,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,2,(d) Programmes A programmes is a person who writes the code that implements the user requirements,Software Development Steps,Software development life cycle (SDLC),software_concepts,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
304,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,2,The objective of the requirement analysis is to identify and document he user requirements for the proposed system,Software Development Steps,Requirement - Analysis,software_concepts,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
305,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,2,The design must be translated into machine - readable form The coding or development step performs this task,Software Development Steps,Development or Coding,software_concepts,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
306,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,2,"Testing is the process of executing the proposed software with sample or test data and put it into regular use Once the code id generated, the program testing begins",Software Development Steps,Testing,software_concepts,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
307,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,2,"The software should be developed to accommodate changes that could happen during the post implementation period The maintenance phase of the project is the last component and it continues as long as a warranty, extended warranty or support contract is in place",Software Development Steps,Implementation and Maintenance,history_evolution,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
308,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Program Definition,2,"(g) The instruction in the program, executes one after another and outputs the expert result",Program Definition,,definition,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
309,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Algorithms,2,"For example, to determine the largest number out of three numbers A,B and C the following algorithm may be used.Step 1: start",Algorithms,,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
310,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Algorithms,2,"Step 4: Find the larger number between MAX_AB, C and store it in MAX Step 5: Display MAX",Algorithms,Step 1: Start,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
311,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Algorithm properties,2,(1) There must be no ambiguity in any instruction (2) There should not be any uncertainty about which instruction is to be executed next,Algorithm properties,,conversion_method,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
312,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Flowchart,2,The primary purpose of the flowchart is to help the programmes in understanding the logic of the program,Flowchart,,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
313,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Flowchart symbols,2,Annotation It is used to provide additional information about another flowchart symbol. the content may be in the form of descriptive comments remarks or explanatory notes,Flowchart symbols,Symbol Symbol name Description,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
314,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Flowchart symbols,2,Magnetic Disk This symbol is used to represent data input or output from and to a magnetic disk,Flowchart symbols,Link,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
315,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Guidelines for preparing flowcharts,2,Within standard symbol write briefly if necessary use the annotation symbol to describe data or process more clearty,Guidelines for preparing flowcharts,,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
316,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Flowcharts,2,"Due to its symbolic nature, any changes or modification to a flowchart usually requires redrawing the entire logic again, and redrawing a complex flowchart is not a simple basic",Limitations of Flowcharts,Difficult to Modify,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
317,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode,2,"It is also known as PDL (Program Design Language) For example, the pseudocode given below calculated the area of a rectangle",Pseudocode,,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
318,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode,2,"Some of them are: Input: READ, OBTAIN, GET and PROMPT Output: PRINT, DISPLAY AND SHOW",Pseudocode,DISPLAY the area STOP,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
319,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode Guideline,2,Are followed the must produce a solution to the specified problem Pseudocodes should be concise,Pseudocode Guideline,,algorithm_flowchart_pseudocode,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
320,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Benefits of Pseudocode,2,"The use of words and phrases in pseudocode, which are in line with basic computer operations, simplifier the translation from the pseudocode algorithm to a specific programming language",Benefits of Pseudocode,,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
321,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,2,"Pseudocode can not be complied nor executed and more are not real formatting or syntax rules Problem Solving through Algorthims, Flowcharts and Pseudocode 1",Limitations of Pseudocode,,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
322,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,2,Step 2: Read the Celsius value Step 3: Calculate the fahrenhiet value by using the formula,Limitations of Pseudocode,Step 1: Start,organization_components,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
323,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,2,"Step2: READ a, b, c Step3: IF (a>b) and (a>c) Then print ‘A is Big' Step 4: Else, IF (b>c) Then print ‘B is Big' Step 5: Else print ‘C is Big' Step 6: Stop",Limitations of Pseudocode,Step1 : Start,algorithm_flowchart_pseudocode,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
324,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,2,"Step 2: Read the value of year Step 3: if ((year mod 4) = 0) then print ""It is a Leap Year"" ELSE print ""it is not Leap Year"" Step 4: Stop",Limitations of Pseudocode,Algorithm:,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
325,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,2,Set initial value of year READ the value of year IF (year % 4 == 0) Then WRITE the year is leap year,Limitations of Pseudocode,Pseudo code:,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
326,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,3,"Word processing in the computer is the process of creating, editing, retrieving, storing and printing test material",Word Processing,,office_tools,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
327,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,2,"MS - word is a word processing program that lets us to create documents such as letter, reports, manuals and newletters etc",Word Processing,Introduction to MS -word,office_tools,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
328,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,2,"(i) Entering Text Type the text in the document press enter key, when we want to start new paragraph Word underlines misspelled words in red and grammar mistakes in green, the red and green underlines will not appear in printing the document",Word Processing,Working with document,office_tools,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
329,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,4,"(4) Click the open button now the specified file is opened (iv) Copying test (1) Select the text, which we want to copy (2) Click on copy button on the formatting tool bar or choose copy option form the Edit menu or press CTRL+C (3) Now the selected text disappears and it immediately places in the clip board (4) Place the cursor at desired location i.e, Where we want to insert the text",Word Processing,,conversion_method,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
330,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Finding and Replacing Text,2,The find and replace dialog box appears (1) Type the word sales in the find what text box,Finding and Replacing Text,,office_tools,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
331,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Formatting Documents,3,(2) Applying superscript and subseript format The superscript format places text slightly above a line of normal printed text,Formatting Documents,,conversion_method,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
332,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Formatting Documents,4,"(3) Choose the required format for Numbering, then click OK To add Bullets, do the following (1) Select the paragraph",Formatting Documents,,control_flow,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
333,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Working with tables,2,"Table -> Convert Text to Table menu selection (1) Using the Insert Table Button To use the insert table button, drag the desired number of rows and columns and release the button",Problem Solving And,,conversion_method,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
334,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Introduction,2,It is similay in many ways to otha structural languages such as pascal and fortran,Introduction To C,,control_flow,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
335,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Structure of a C program,2,(b) Global declaration This section declares some variables that are used in more than one function,Structure of a C program,Statements,c_program_structure,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
336,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Programming Rules,2,(1) All statements should be written in lower case letter Upper case letter are only used for symbolic constants,Programming Rules,,c_data_types,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
337,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Executing the program,2,Linking is also an essential process It puts all other program files and function together that are required by the program,Executing the program,,c_program_structure,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
338,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,The C Character Set,2,"The character used to form words, numbers and expressions depend upon the computer an which the program runs (1) Letter (2) Digits (3) White spaces (4) Special characters Character set Letters Digits White space",The C Character Set,,applications,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
339,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,The C Character Set,2,Exclamation mark ~ Tilde | Vertical bar _ Under score / Slash $ Dollar \ Back slash ? Question mark & Ampersand % Percent ^ Caret # Number sign or hash * Asterisk = Equal to - Minus @ At the rate Delimiters,The C Character Set,Name,concept,low,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
340,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,The C Character Set,2,": (Colon) Useful for label; (Semicolon) Terminates statement () (parenthesis) Used in expression and function [] (Square Bracket) Used for array declaration {} (Curly brace) Scope of statement # (Hash) Preprocessor directive, (Comma) Variable separator The C keyboards The c keyboards are reserved words by the compiler",The C Character Set,Delimiters Use,office_tools,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
341,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,The C Character Set,2,"They are user-defined names consisting sequence of letters and digits, with the letter as the first character The (-) underscore symbol can be sued as an identifier",The C Character Set,Identifiers,concept,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
342,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Numerical Constants,2,It requires minimum two bytes and maximum four bytes integer constants could either be positive or negative or may be zero,Numerical Constants,,c_data_types,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
343,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Character Constant,2,A variable name may be declared based on the meaning of the operation same meaningful variable names are as follows,Character Constant,,c_data_types,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
344,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Integers data types,2,"(1) Integer, short and long All C compliers offer either short or long integer data types Difference between short and long integers",Integers data types,,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
345,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Integers data types,2,"Occupies 2 bytes in memory Occupies 2 bytes in memory Range: -32,768 to 32,767 Range: -0 to 65535 Format specifies is %d or %i Format specifies is %u",Integers data types,Signed Integer Unsigned Integer,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
346,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Declaring variables,2,"For example: int age; char m; float s; double k; int a,b,c; The int, char, float and double are keywords to represent data types Data Types Keywords Character char Signed character signed char Unsigned character unsigned char Integer int Signed integer signed int Unsigned integer unsigned int Unsigned short integer unsigned short int Signed long integer signed long int Unsigned long integer unsigned long int Floating point float",Declaring variables,Data type variable - name,office_tools,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
347,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Constant and volatile variables,2,"Where, const is keyword, m is a variable name and 10 is a constant value (b) Volatile variable: The volatile variables are those variables That are changed at any time by other external program or the same program",Constant and volatile variables,Const int m=10;,organization_components,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
348,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Operators And Expression,2,"The operator * occurs before (2) If there are more sets of parethesis in the expression, the innermost parenthesis will be solved first, followed by the second and soon For example: X = (8 / (2 * (2 * 2))); Here, (a) Inner most bracket is evaluated first, i.e",Operators And Expression,Left to right 7th,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
349,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Operators,2,An operator is a symbol that specifies an operation to be performed an the opelands Two opelands called binary operators One opeland called unary operator,Operators,,number_systems,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
350,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Arithmetic Operator,2,int/int Int 2/5=0 real/int Real 5.0/2=2.5 int/real Real 5/2.0=2.5 real/real Real 5.0/2.0=2.5 Arithmetic operator can be classified as Unary arithmetic operator Binary arithmetic operator,Arithmetic Operator,Operation Result Example,number_systems,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
351,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Arithmetic Operator,2,"(b) Binary Arithmetic: It requires two operands Example: a+b, a-b, a*b, a/b, a%b (c) Integer arithmetic: It require both operands are integer values for arithmetic operation Example: A=5, B=4 (d) Floating point arithmetic: It requires both operands are float type for arithmetic operation Example: A=6.5, B=3.5",Arithmetic Operator,"Example: +x, -y",organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
352,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Logical Operators,2,&& Logical AND (9>2)&&(17>2) 1 || Logical OR 2<=2 1 ! Logical NOT 2>9 0 Logical operators are used to combine the results of two or more conditions,Logical Operators,Operator Meaning Example Return value,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
353,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Assignment operator,2,Assignment operator are used to assign a value or an expression or a value of a variable to another variable,Assignment operator,,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
354,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Increment and Decrement Operator,2,"++x Pre increment --x Pre decrement x++ Post increment x-- Post decrement ‘++' adds one to the variables. ‘-‘subtract one from the variables Program using increment and decrement. #include<stdio.h> #include<conio.h> void main() { int i,j,k; clrscr(); i=3; j=4; k=i++ + --j; printf(""\n i=%d, j=%d, k=%d"",i,j,k); getch(); }",Increment and Decrement Operator,Operators Meaning,c_program_structure,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
355,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Bitwise operator,2,& Bitwise AND | Bitwise OR ^ Bitwise XOR << Shift left >> Shift right ~ One's complement Truth Table for ‘&' Bitwise AND & 0 1 0 0 0 1 0 1 Example: X=7 = 0000 0111 Y=8 = 0000 1000,Bitwise operator,Operators Meaning,office_tools,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
356,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Bitwise operator,2,Truth Table for ‘^' Bitwise XOR ^ 0 1 0 0 1 1 1 0 Example: X=13 =0000 1101 Y=8 =0000 1000 X&Y =0000 0101 If either of the operand bit is high (1) then it gives high (1) result If both operand bits are same then it gives low (0) result A B a|b a&b a^b ~a 0 0 0 0 0 1 0 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 0 0,Bitwise operator,X|Y = 0000 1111,office_tools,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
357,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Special operator,2,"The comma operator is used to separate the statement elements such as variables, constants and expression (b) The size of ( ) operator:",Special operator,Sizeof Sizeof operator,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
358,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Special operator,2,2 The sizeof() operator is a compile time operator (c) Pointer operator: &: the address of the variable *: the value of the variable (d) Member selection operators: And: these symbols used to access the elements from a structure,Special operator,Syntax : sizeof(var),applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
359,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Expressions,2,In the above statement the expression evaluated first from left to right After the evaluation of the expression the final value is assigned to the variable form right to left Example of algebraic expression and C expression,Expressions,Example : x=a*b-c,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
360,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,2,"Print the output from standard device. #include<stdio.h> #include<conio.h> void main() { char scientist[40]; puts(""Enter Name""); gets(scientist); puts(""print the name""); gets(scientist); } Output:",Unformatted I/O statements,,c_program_structure,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
361,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,2,Enter any character/digit…………...9 It is a digit 3 Enter any character/digit………….. # It is a alphanumeric Single character Output-putchar () function:,Unformatted I/O statements,Output:,input_output,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
362,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,2,The get () function: This is used to accept a single character from the standard input to a character variable,Unformatted I/O statements,Example : char x; putchar(x);,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
363,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,2,The put-s() function is used to display / write the string to the standard output device (monitor) Syntax: puts (char type of array variable); Description: valid ‘c' variable declared as one dimension char type,Unformatted I/O statements,Example : gets(s),applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
364,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Formatted I/O Statement,2,Each character group must begin with a percentage sign ‘%' followed by conversion character as specified Var1 var2 varn - are the arguments or variable in which the data is going to be accepted,Formatted I/O Statement,Input Output,conversion_method,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
365,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,4,If the condition is false then the true statements are not executed instead The program skip past it,Decision Making,,concept,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
366,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,5,"Program to find biggest among two number. #include<stdio.h> #include<conio.h> void main() { char ch; clrscr(); printf(""Enter a single character:""); scanf(""%c"",&chr); if((chr>='a' && chr<='z' || (chr>='A' && chr<='Z')) printf(""Entered character is an alphabetic.\n); else if(chr>='0' && chr<='9') printf(""Entered character is an digit.\n); else printf(""Entered character is an special character.\n); getch(); } Output: Enter a single character: M Entered character is an alphabetic Enter a single character: 5 Entered character is a digit",Decision Making,,c_program_structure,medium,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
367,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,4,"The assignment, incrementation or decrementation and condition checking is done in for statement only, where as other control structures are not offered all these features in one statements For loop has three parts",Branching And Looping,,operators_expressions,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
368,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,5,"Program to print n consecutive integers with infinite limit using do….while loop. #include<stdio.h> #include<conio.h> void main() { int i, n; clrscr(); printf(""Enter the number:""); scanf(""%d"",&n); i=0; do { printf(""the numbers are %d\n"",i); i=i+1; } while(i<n); getch(); } Output:",Branching And Looping,,c_program_structure,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
369,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,6,The entire case structure following switch () should be enclosed with curly braces The keyword case is followed by a constant,Branching And Looping,,office_tools,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
370,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,2,"The goto statement This statement passes control anywhere in the program, that is, control is transferred to another part of the program without testing any condition",Branching And Looping,/ DIV,development_process,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
371,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Array Initialization,2,"int a[5] ={ 1,2,3,4,5}; Here, 5 elements are stored in an array a. calling array elements. a[0] refer to 1st element i.e 1 a[1] refer to 2nd element i.e",Array Initialization,,arrays_strings_pointers,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
372,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of array,3,An array is a collection of similar data types in which each element is located in separate memory locations,Definition of array,,definition,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
373,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of array,2,"The elements of an array are stored in continuous memory location The elements of onedimensional array A, R, R, A, Y are stored from location 4054 to 4058 The element of an array are stored in continuous memory location",Definition of array,[Y] 4058,definition,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
374,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of array,2,"Row 1 X[0][0] X[0][1] X[0][2] Row 2 X[1][0] X[1][1] X[1][2] Row 3 X[2][0] X[2][1] X[2][2] A two-dimensional array is a collection of a number of one-dimensional arrays, which are placed one after another For example, in the above table each row of a two-dimensional array can be thought of as a single- dimensional array",Definition of array,Col 1 Col2 Col3,definition,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
375,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,String manipulation,3,"In ‘C' language the group of character, digits and symbols enclosed within quotation marks are called as string otherwise string strings are array of characters Null character ('\0')is used to mark the end of the string",String manipulation,,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
376,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,3,"char name[10]; scanf(""%s"",name); scanf(""%s"",name); There is no address (&) operator used in scanf() statement The commonly used string manipulation functions are follows: (1) The strlen() function: This function is used to count and return the number of character present in a string",Initialization of string,,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
377,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,2,"String 2 is the source string. i.e., The contents of string 2 are assigned to the contents of string 1 Where string 2 may be character array variable or string constant",Initialization of string,Syntax Description,c_data_types,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
378,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,2,"Target string is ABI3 (3) The strcat() function: The strcat() function is used to concatenate or combine, two strings together and forms a new concatenated string",Initialization of string,Source string is ABI,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
379,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,2,"Write a program to reverse a string #include<stdio.h> main () { char y[30]; printf(""Enter the string:""); gets(y); printf(""the string reversed is:%s"",strrev(y)); } Output:",Initialization of string,Example,input_output,medium,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
380,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of pointer,3,It can have any name than is legal for another variable and it is declared in the same fashion like other variable but it is always denoted by ‘*' operator,Definition of pointer,,definition,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
