id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,key_points,flashcards_json,summary_style,difficulty_level,quality_label,notes
346,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Declaring variables,Data type variable - name,2,"For example: int age; char m; float s; double k; int a,b,c; The int, char, float and double are keywords to represent data types Data Types Keywords Character char Signed character signed char Unsigned character unsigned char Integer int Signed integer signed int Unsigned integer unsigned int Unsigned short integer unsigned short int Signed long integer signed long int Unsigned long integer unsigned long int Floating point float",Double are keywords to represent data types Data Types Keywords Character char Signed character signed char Unsigned character,"[{""front"": ""What is a key fact about Data type variable - name?"", ""back"": ""Double are keywords to represent data types Data Types Keywords Character char Signed character signed char Unsigned character""}]",revision_ready,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
347,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Constant and volatile variables,Const int m=10;,2,"Where, const is keyword, m is a variable name and 10 is a constant value (b) Volatile variable: The volatile variables are those variables That are changed at any time by other external program or the same program",Const int m=10; is a key idea in Constant and volatile variables | M is a variable name | 10 is a constant value (b) Volatile variable: The volatile variables are those variables That are changed at,"[{""front"": ""Which point best describes Const int m=10;?"", ""back"": ""Const int m=10; is a key idea in Constant and volatile variables""}, {""front"": ""Which point best describes Const int m=10;?"", ""back"": ""M is a variable name""}, {""front"": ""Which point best describes Const int m=10;?"", ""back"": ""10 is a constant value (b) Volatile variable: The volatile variables are those variables That are changed at""}]",concise,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
348,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Operators And Expression,Left to right 7th,2,"The operator * occurs before (2) If there are more sets of parethesis in the expression, the innermost parenthesis will be solved first, followed by the second and soon For example: X = (8 / (2 * (2 * 2))); Here, (a) Inner most bracket is evaluated first, i.e",Left to right 7th is a key idea in Operators And Expression | The operator * occurs before | If there are more sets of parethesis in the expression | The innermost parenthesis will be solved first,"[{""front"": ""Which point best describes Left to right 7th?"", ""back"": ""Left to right 7th is a key idea in Operators And Expression""}, {""front"": ""Which point best describes Left to right 7th?"", ""back"": ""The operator * occurs before""}, {""front"": ""Which point best describes Left to right 7th?"", ""back"": ""If there are more sets of parethesis in the expression""}]",plain,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
349,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Operators,,2,An operator is a symbol that specifies an operation to be performed an the opelands Two opelands called binary operators One opeland called unary operator,An operator is a symbol that specifies an operation to be performed an the opelands Two opelands called,"[{""front"": ""What is an operator?"", ""back"": ""An operator is a symbol that specifies an operation to be performed an the opelands Two opelands called""}]",study_friendly,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
350,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Arithmetic Operator,Operation Result Example,2,int/int Int 2/5=0 real/int Real 5.0/2=2.5 int/real Real 5/2.0=2.5 real/real Real 5.0/2.0=2.5 Arithmetic operator can be classified as Unary arithmetic operator Binary arithmetic operator,Int/int Int 2/5=0 real/int Real 5.0/2=2.5 int/real Real 5/2.0=2.5 real/real Real 5.0/2.0=2.5 Arithmetic operator can be classified as,"[{""front"": ""Which point best describes Operation Result Example?"", ""back"": ""Int/int Int 2/5=0 real/int Real 5.0/2=2.5 int/real Real 5/2.0=2.5 real/real Real 5.0/2.0=2.5 Arithmetic operator can be classified as""}]",revision_ready,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
351,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Arithmetic Operator,"Example: +x, -y",2,"(b) Binary Arithmetic: It requires two operands Example: a+b, a-b, a*b, a/b, a%b (c) Integer arithmetic: It require both operands are integer values for arithmetic operation Example: A=5, B=4 (d) Floating point arithmetic: It requires both operands are float type for arithmetic operation Example: A=6.5, B=3.5","Example: +x, -y is a key idea in Arithmetic Operator | (b) Binary Arithmetic: It requires two operands Example: a+b | A%b (c) Integer arithmetic: It require both operands are integer values for arithmetic operation Example: A=5 | B=4 (d) Floating point arithmetic: It requires both operands are float type for arithmetic operation Example: A=6.5","[{""front"": ""What is a key fact about Example: +x, -y?"", ""back"": ""Example: +x, -y is a key idea in Arithmetic Operator""}, {""front"": ""Which point best describes Example: +x, -y?"", ""back"": ""(b) Binary Arithmetic: It requires two operands Example: a+b""}, {""front"": ""What should a student remember about Example: +x, -y?"", ""back"": ""A%b (c) Integer arithmetic: It require both operands are integer values for arithmetic operation Example: A=5""}]",concise,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
352,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Logical Operators,Operator Meaning Example Return value,2,&& Logical AND (9>2)&&(17>2) 1 || Logical OR 2<=2 1 ! Logical NOT 2>9 0 Logical operators are used to combine the results of two or more conditions,&& Logical AND (9>2)&&(17>2) 1 || Logical OR 2<=2 1 ! | Logical NOT 2>9 0 Logical operators are used to combine the results of two or more conditions,"[{""front"": ""Which point best describes Operator Meaning Example Return value?"", ""back"": ""&& Logical AND (9>2)&&(17>2) 1 || Logical OR 2<=2 1 !""}, {""front"": ""What is Operator Meaning Example Return value used for?"", ""back"": ""Logical NOT 2>9 0 Logical operators are used to combine the results of two or more conditions""}]",plain,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
353,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Assignment operator,,2,Assignment operator are used to assign a value or an expression or a value of a variable to another variable,Assignment operator are used to assign a value or an expression or a value of a variable to,"[{""front"": ""What is Assignment operator used for?"", ""back"": ""Assignment operator are used to assign a value or an expression or a value of a variable to""}]",study_friendly,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
354,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Increment and Decrement Operator,Operators Meaning,2,"++x Pre increment --x Pre decrement x++ Post increment x-- Post decrement ‘++' adds one to the variables. ‘-‘subtract one from the variables Program using increment and decrement. #include<stdio.h> #include<conio.h> void main() { int i,j,k; clrscr(); i=3; j=4; k=i++ + --j; printf(""\n i=%d, j=%d, k=%d"",i,j,k); getch(); }","++x Pre increment --x Pre decrement x++ Post increment x-- Post decrement ‘++' adds one to the variables | Decrement. #include<stdio.h> #include<conio.h> void main() { int i,j,k","[{""front"": ""What should a student remember about Operators Meaning?"", ""back"": ""++x Pre increment --x Pre decrement x++ Post increment x-- Post decrement ‘++' adds one to the variables""}, {""front"": ""What should a student remember about Operators Meaning?"", ""back"": ""Decrement. #include<stdio.h> #include<conio.h> void main() { int i,j,k""}]",revision_ready,medium,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
355,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Bitwise operator,Operators Meaning,2,& Bitwise AND | Bitwise OR ^ Bitwise XOR << Shift left >> Shift right ~ One's complement Truth Table for ‘&' Bitwise AND & 0 1 0 0 0 1 0 1 Example: X=7 = 0000 0111 Y=8 = 0000 1000,& Bitwise AND | Bitwise OR ^ Bitwise XOR << Shift left >> Shift right ~ One's complement,"[{""front"": ""What should a student remember about Operators Meaning?"", ""back"": ""& Bitwise AND | Bitwise OR ^ Bitwise XOR << Shift left >> Shift right ~ One's complement""}]",concise,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
356,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Bitwise operator,X|Y = 0000 1111,2,Truth Table for ‘^' Bitwise XOR ^ 0 1 0 0 1 1 1 0 Example: X=13 =0000 1101 Y=8 =0000 1000 X&Y =0000 0101 If either of the operand bit is high (1) then it gives high (1) result If both operand bits are same then it gives low (0) result A B a|b a&b a^b ~a 0 0 0 0 0 1 0 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 0 0,Truth Table for ‘^' Bitwise XOR ^ 0 1 0 0 1 1 1 0 Example: X=13 =0000,"[{""front"": ""What is a key fact about X|Y = 0000 1111?"", ""back"": ""Truth Table for ‘^' Bitwise XOR ^ 0 1 0 0 1 1 1 0 Example: X=13 =0000""}]",plain,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
357,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Special operator,Sizeof Sizeof operator,2,"The comma operator is used to separate the statement elements such as variables, constants and expression (b) The size of ( ) operator:",The comma operator is used to separate the statement elements such as variables | Expression (b) The size of ( ) operator,"[{""front"": ""What is the comma operator?"", ""back"": ""The comma operator is used to separate the statement elements such as variables""}, {""front"": ""What should a student remember about Sizeof Sizeof operator?"", ""back"": ""Expression (b) The size of ( ) operator""}]",study_friendly,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
358,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Special operator,Syntax : sizeof(var),2,2 The sizeof() operator is a compile time operator (c) Pointer operator: &: the address of the variable *: the value of the variable (d) Member selection operators: And: these symbols used to access the elements from a structure,2 The sizeof() operator is a compile time operator (c) Pointer operator: &: the address of the variable,"[{""front"": ""What should a student remember about Syntax : sizeof(var)?"", ""back"": ""2 The sizeof() operator is a compile time operator (c) Pointer operator: &: the address of the variable""}]",revision_ready,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
359,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Expressions,Example : x=a*b-c,2,In the above statement the expression evaluated first from left to right After the evaluation of the expression the final value is assigned to the variable form right to left Example of algebraic expression and C expression,In the above statement the expression evaluated first from left to right After the evaluation of the expression,"[{""front"": ""What should a student remember about Example : x=a*b-c?"", ""back"": ""In the above statement the expression evaluated first from left to right After the evaluation of the expression""}]",concise,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
360,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,,2,"Print the output from standard device. #include<stdio.h> #include<conio.h> void main() { char scientist[40]; puts(""Enter Name""); gets(scientist); puts(""print the name""); gets(scientist); } Output:",Print the output from standard device. #include<stdio.h> #include<conio.h> void main() { char scientist[40],"[{""front"": ""What should a student remember about Unformatted I/O statements?"", ""back"": ""Print the output from standard device. #include<stdio.h> #include<conio.h> void main() { char scientist[40]""}]",plain,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
361,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,Output:,2,Enter any character/digit…………...9 It is a digit 3 Enter any character/digit………….. # It is a alphanumeric Single character Output-putchar () function:,Enter any character/digit…………...9 It is a digit 3 Enter any character/digit………….. # It is a alphanumeric Single character,"[{""front"": ""What is a key fact about Output:?"", ""back"": ""Enter any character/digit…………...9 It is a digit 3 Enter any character/digit………….. # It is a alphanumeric Single character""}]",study_friendly,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
362,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,Example : char x; putchar(x);,2,The get () function: This is used to accept a single character from the standard input to a character variable,The get () function: This is used to accept a single character from the standard input to a,"[{""front"": ""What is the get () function: this?"", ""back"": ""The get () function: This is used to accept a single character from the standard input to a""}]",revision_ready,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
363,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Unformatted I/O statements,Example : gets(s),2,The put-s() function is used to display / write the string to the standard output device (monitor) Syntax: puts (char type of array variable); Description: valid ‘c' variable declared as one dimension char type,The put-s() function is used to display / write the string to the standard output device (monitor) Syntax | Description: valid ‘c' variable declared as one dimension char type,"[{""front"": ""What is the put-s() function?"", ""back"": ""The put-s() function is used to display / write the string to the standard output device (monitor) Syntax""}, {""front"": ""What should a student remember about Example : gets(s)?"", ""back"": ""Description: valid ‘c' variable declared as one dimension char type""}]",concise,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
364,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Formatted I/O Statement,Input Output,2,Each character group must begin with a percentage sign ‘%' followed by conversion character as specified Var1 var2 varn - are the arguments or variable in which the data is going to be accepted,Each character group must begin with a percentage sign ‘%' followed by conversion character as specified Var1 var2,"[{""front"": ""What should a student remember about Input Output?"", ""back"": ""Each character group must begin with a percentage sign ‘%' followed by conversion character as specified Var1 var2""}]",plain,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
365,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,,4,If the condition is false then the true statements are not executed instead The program skip past it,If the condition is false then the true statements are not executed instead The program skip past it,"[{""front"": ""What is a key fact about Decision Making?"", ""back"": ""If the condition is false then the true statements are not executed instead The program skip past it""}]",study_friendly,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
366,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Decision Making,,5,"Program to find biggest among two number. #include<stdio.h> #include<conio.h> void main() { char ch; clrscr(); printf(""Enter a single character:""); scanf(""%c"",&chr); if((chr>='a' && chr<='z' || (chr>='A' && chr<='Z')) printf(""Entered character is an alphabetic.\n); else if(chr>='0' && chr<='9') printf(""Entered character is an digit.\n); else printf(""Entered character is an special character.\n); getch(); } Output: Enter a single character: M Entered character is an alphabetic Enter a single character: 5 Entered character is a digit","Program to find biggest among two number. #include<stdio.h> #include<conio.h> void main() { char ch | If((chr>='a' && chr<='z' || (chr>='A' && chr<='Z')) printf(""Entered character is an alphabetic.\n) | Else if(chr>='0' && chr<='9') printf(""Entered character is an digit.\n) | Else printf(""Entered character is an special character.\n)","[{""front"": ""What should a student remember about Decision Making?"", ""back"": ""Program to find biggest among two number. #include<stdio.h> #include<conio.h> void main() { char ch""}, {""front"": ""What should a student remember about Decision Making?"", ""back"": ""If((chr>='a' && chr<='z' || (chr>='A' && chr<='Z')) printf(\""Entered character is an alphabetic.\\n)""}, {""front"": ""Which point best describes Decision Making?"", ""back"": ""Else if(chr>='0' && chr<='9') printf(\""Entered character is an digit.\\n)""}]",revision_ready,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
367,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,,4,"The assignment, incrementation or decrementation and condition checking is done in for statement only, where as other control structures are not offered all these features in one statements For loop has three parts",Condition checking is done in for statement only | Where as other control structures are not offered all these features in one statements For loop has three,"[{""front"": ""What should a student remember about Branching And Looping?"", ""back"": ""Condition checking is done in for statement only""}, {""front"": ""Which point best describes Branching And Looping?"", ""back"": ""Where as other control structures are not offered all these features in one statements For loop has three""}]",concise,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
368,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,,5,"Program to print n consecutive integers with infinite limit using do….while loop. #include<stdio.h> #include<conio.h> void main() { int i, n; clrscr(); printf(""Enter the number:""); scanf(""%d"",&n); i=0; do { printf(""the numbers are %d\n"",i); i=i+1; } while(i<n); getch(); } Output:","Program to print n consecutive integers with infinite limit using do….while loop. #include<stdio.h> #include<conio.h> void main() { int | Do { printf(""the numbers are %d\n"",i)","[{""front"": ""Which point best describes Branching And Looping?"", ""back"": ""Program to print n consecutive integers with infinite limit using do….while loop. #include<stdio.h> #include<conio.h> void main() { int""}, {""front"": ""Which point best describes Branching And Looping?"", ""back"": ""Do { printf(\""the numbers are %d\\n\"",i)""}]",plain,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
369,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,,6,The entire case structure following switch () should be enclosed with curly braces The keyword case is followed by a constant,The entire case structure following switch () should be enclosed with curly braces The keyword case is followed,"[{""front"": ""Which statement defines Branching And Looping?"", ""back"": ""The entire case structure following switch () should be enclosed with curly braces The keyword case is followed""}]",study_friendly,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
370,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Branching And Looping,/ DIV,2,"The goto statement This statement passes control anywhere in the program, that is, control is transferred to another part of the program without testing any condition",The goto statement This statement passes control anywhere in the program | Control is transferred to another part of the program without testing any condition,"[{""front"": ""What should a student remember about / DIV?"", ""back"": ""The goto statement This statement passes control anywhere in the program""}, {""front"": ""Which point best describes / DIV?"", ""back"": ""Control is transferred to another part of the program without testing any condition""}]",revision_ready,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
371,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Array Initialization,,2,"int a[5] ={ 1,2,3,4,5}; Here, 5 elements are stored in an array a. calling array elements. a[0] refer to 1st element i.e 1 a[1] refer to 2nd element i.e",5 elements are stored in an array a. calling array elements. a[0] refer to 1st element i.e 1,"[{""front"": ""Which point best describes Array Initialization?"", ""back"": ""5 elements are stored in an array a. calling array elements. a[0] refer to 1st element i.e 1""}]",concise,medium,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
372,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of array,,3,An array is a collection of similar data types in which each element is located in separate memory locations,An array is a collection of similar data types in which each element is located in separate memory,"[{""front"": ""What is an array?"", ""back"": ""An array is a collection of similar data types in which each element is located in separate memory""}]",plain,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
373,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of array,[Y] 4058,2,"The elements of an array are stored in continuous memory location The elements of onedimensional array A, R, R, A, Y are stored from location 4054 to 4058 The element of an array are stored in continuous memory location",The elements of an array are stored in continuous memory location The elements of onedimensional array A | Y are stored from location 4054 to 4058 The element of an array are stored in continuous memory,"[{""front"": ""What should a student remember about [Y] 4058?"", ""back"": ""The elements of an array are stored in continuous memory location The elements of onedimensional array A""}, {""front"": ""Which point best describes [Y] 4058?"", ""back"": ""Y are stored from location 4054 to 4058 The element of an array are stored in continuous memory""}]",study_friendly,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
374,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of array,Col 1 Col2 Col3,2,"Row 1 X[0][0] X[0][1] X[0][2] Row 2 X[1][0] X[1][1] X[1][2] Row 3 X[2][0] X[2][1] X[2][2] A two-dimensional array is a collection of a number of one-dimensional arrays, which are placed one after another For example, in the above table each row of a two-dimensional array can be thought of as a single- dimensional array",Row 1 X[0][0] X[0][1] X[0][2] Row 2 X[1][0] X[1][1] X[1][2] Row 3 X[2][0] X[2][1] X[2][2] A two-dimensional array | Which are placed one after another For example | In the above table each row of a two-dimensional array can be thought of as a single- dimensional,"[{""front"": ""Which point best describes Col 1 Col2 Col3?"", ""back"": ""Row 1 X[0][0] X[0][1] X[0][2] Row 2 X[1][0] X[1][1] X[1][2] Row 3 X[2][0] X[2][1] X[2][2] A two-dimensional array""}, {""front"": ""What should a student remember about Col 1 Col2 Col3?"", ""back"": ""Which are placed one after another For example""}, {""front"": ""What is a key fact about Col 1 Col2 Col3?"", ""back"": ""In the above table each row of a two-dimensional array can be thought of as a single- dimensional""}]",revision_ready,hard,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
375,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,String manipulation,,3,"In ‘C' language the group of character, digits and symbols enclosed within quotation marks are called as string otherwise string strings are array of characters Null character ('\0')is used to mark the end of the string",In ‘C' language the group of character | Symbols enclosed within quotation marks are called as string otherwise string strings are array of characters Null character,"[{""front"": ""What should a student remember about String manipulation?"", ""back"": ""In ‘C' language the group of character""}, {""front"": ""What is a key fact about String manipulation?"", ""back"": ""Symbols enclosed within quotation marks are called as string otherwise string strings are array of characters Null character""}]",concise,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
376,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,,3,"char name[10]; scanf(""%s"",name); scanf(""%s"",name); There is no address (&) operator used in scanf() statement The commonly used string manipulation functions are follows: (1) The strlen() function: This function is used to count and return the number of character present in a string",There is no address (&) operator used in scanf() statement The commonly used string manipulation functions are follows | The strlen() function: This function is used to count | Return the number of character present in a string,"[{""front"": ""What is a key fact about Initialization of string?"", ""back"": ""There is no address (&) operator used in scanf() statement The commonly used string manipulation functions are follows""}, {""front"": ""What is the strlen() function: this function?"", ""back"": ""The strlen() function: This function is used to count""}, {""front"": ""What should a student remember about Initialization of string?"", ""back"": ""Return the number of character present in a string""}]",plain,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
377,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,Syntax Description,2,"String 2 is the source string. i.e., The contents of string 2 are assigned to the contents of string 1 Where string 2 may be character array variable or string constant",Syntax Description is a key idea in Initialization of string | String 2 is the source string. i.e | The contents of string 2 are assigned to the contents of string 1 Where string 2 may be,"[{""front"": ""What should a student remember about Syntax Description?"", ""back"": ""Syntax Description is a key idea in Initialization of string""}, {""front"": ""What should a student remember about Syntax Description?"", ""back"": ""String 2 is the source string. i.e""}, {""front"": ""What should a student remember about Syntax Description?"", ""back"": ""The contents of string 2 are assigned to the contents of string 1 Where string 2 may be""}]",study_friendly,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
378,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,Source string is ABI,2,"Target string is ABI3 (3) The strcat() function: The strcat() function is used to concatenate or combine, two strings together and forms a new concatenated string",Source string is ABI is a key idea in Initialization of string | Target string is ABI3 | The strcat() function: The strcat() function is used to concatenate or combine | Forms a new concatenated string,"[{""front"": ""What should a student remember about Source string is ABI?"", ""back"": ""Source string is ABI is a key idea in Initialization of string""}, {""front"": ""What should a student remember about Source string is ABI?"", ""back"": ""Target string is ABI3""}, {""front"": ""What is the strcat() function: the strcat() function?"", ""back"": ""The strcat() function: The strcat() function is used to concatenate or combine""}]",revision_ready,hard,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
379,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Initialization of string,Example,2,"Write a program to reverse a string #include<stdio.h> main () { char y[30]; printf(""Enter the string:""); gets(y); printf(""the string reversed is:%s"",strrev(y)); } Output:",Write a program to reverse a string #include<stdio.h> main () { char y[30],"[{""front"": ""What should a student remember about Initialization of string?"", ""back"": ""Write a program to reverse a string #include<stdio.h> main () { char y[30]""}]",concise,easy,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
380,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of pointer,,3,It can have any name than is legal for another variable and it is declared in the same fashion like other variable but it is always denoted by ‘*' operator,It can have any name than is legal for another variable | It is declared in the same fashion like other variable but it is always denoted by ‘*' operator,"[{""front"": ""What should a student remember about Definition of pointer?"", ""back"": ""It can have any name than is legal for another variable""}, {""front"": ""Which point best describes Definition of pointer?"", ""back"": ""It is declared in the same fashion like other variable but it is always denoted by ‘*' operator""}]",plain,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
381,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Definition of pointer,Pointer Declaration,2,"(3) The indirection operator (*) is used in two distinct ways with pointer, declaration and dereference","The indirection operator (*) is used in two distinct ways with pointer, declaration and dereference","[{""front"": ""What is the indirection operator (*)?"", ""back"": ""The indirection operator (*) is used in two distinct ways with pointer, declaration and dereference""}]",study_friendly,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
382,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Arithmetic Operations with Pointer,,2,Increase decrease prefix and postfix operations can be performed with the help of the pointer Pointer and arithmetic operation,Postfix operations can be performed with the help of the pointer Pointer,"[{""front"": ""What should a student remember about Arithmetic Operations with Pointer?"", ""back"": ""Postfix operations can be performed with the help of the pointer Pointer""}]",revision_ready,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
383,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Structure And Union,Declaration and Initialization of Structures:,2,"The struct declaration is enclosed within a pair of curly braces Using struct and tag, the user can declare structure variables like variable, variable 2 and so on",The struct declaration is enclosed within a pair of curly braces Using struct | The user can declare structure variables like variable,"[{""front"": ""What is the struct declaration?"", ""back"": ""The struct declaration is enclosed within a pair of curly braces Using struct""}, {""front"": ""What is a key fact about Declaration and Initialization of Structures:?"", ""back"": ""The user can declare structure variables like variable""}]",concise,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
384,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Structure And Union,,2,"Declaration and initialization of structure struct book1 bk1; The above line creates variable bk of type book and it reserves a total of 36 bytes (30 bytes for book (30), 2 bytes for integer and 4 bytes for float",Initialization of structure struct book1 bk1 | The above line creates variable bk of type book | It reserves a total of 36 bytes (30 bytes for book,"[{""front"": ""What is a key fact about Structure And Union?"", ""back"": ""Initialization of structure struct book1 bk1""}, {""front"": ""What should a student remember about Structure And Union?"", ""back"": ""The above line creates variable bk of type book""}, {""front"": ""What is a key fact about Structure And Union?"", ""back"": ""It reserves a total of 36 bytes (30 bytes for book""}]",plain,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
385,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Union,Union union_name,2,"{ union member1; union member2;' …………… …………… union member3; }; union union_variable Union is a variable, which is similar to the structure It contains a number of members like structure but it holds only one object at a time union also contains members of types int, float, long, arrays, pointers and so on",Union union_name is a key idea in Union | Union member2;' …………… …………… union member3 | Union union_variable Union is a variable | Which is similar to the structure It contains a number of members like structure but it holds only,"[{""front"": ""What should a student remember about Union union_name?"", ""back"": ""Union union_name is a key idea in Union""}, {""front"": ""What is a key fact about Union union_name?"", ""back"": ""Union member2;' …………… …………… union member3""}, {""front"": ""Which point best describes Union union_name?"", ""back"": ""Union union_variable Union is a variable""}]",study_friendly,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
386,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Arrays And Structures,Union of structures,,3,One structure can be nested within another structure A union can be nested within another union We can also create structure in a union or vice versa,One structure can be nested within another structure A union can be nested within another union We can,"[{""front"": ""What is a key fact about Union of structures?"", ""back"": ""One structure can be nested within another structure A union can be nested within another union We can""}]",revision_ready,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
