id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,question,option_a,option_b,option_c,correct_option,correct_answer_text,explanation,difficulty_level,exam_priority,quality_label,notes
286,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Decimal Number System,,3,"Convert the 35.45(10) decimal number to its octal equivalent 8 35 4 - 3 Therefore, 35(10)=43(8)",Which option is correct about Conversion of Decimal Number System?,"Step 2: Read three numbers say A, B, C Step 3: Read the larger number between A and B and store it in MAX_AB Step 4: Find the larger number between MAX_AB, C and...","Convert the 35.45. decimal number to its octal equivalent 8 35 4 - 3 Therefore, 35. =43.","In order to initialize structure elements with certain values, the following statement is used. struct book1 bk1={'abishek',500,385.00}; All the member of structure is related to variable bk1. structure_variable.member or bk1.Book The period (.) sign...",B,"Convert the 35.45. decimal number to its octal equivalent 8 35 4 - 3 Therefore, 35. =43.","The correct answer is supported by the chunk on Conversion of Decimal Number System, which states that convert the 35.45. decimal number to its octal equivalent 8 35 4 - 3 Therefore, 35. =43.",easy,medium,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
287,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Decimal Number System,Fraction Radix Result,2,"0.45 *8 =3.6 = 0.6 with carry as 3 0.6 *8 =4.8 = 0.8 with carry as 4 0.8 *8 =6.4 = 0.4 with carry as 6 0.4 *8 =3.2 = 0.2 with carry as 3 0.2 *8 =1.6 = 0.6 with carry as 1 0.45(10) = 0.34631(8) Therefore, 35.45(10) = 43.34631(8)",Which option is correct about Fraction Radix Result?,0.45 *8 =3.6 = 0.6 with carry as 3 0.6 *8 =4.8 = 0.8 with carry as 4 0.8 *8 =6.4 = 0.4 with carry as 6 0.4 *8 =3.2 = 0.2 with carry...,"After correcting each statement it there is no error, compliation proceeds and translated program are stored in another file, with the same File name with extension'.","Mini computers are usually multi-user systems, so these are used in interactive applications in industries, research organisations colleges and universities High - performance workstations with graphics I/o capability use mini computers Some of the...",A,0.45 *8 =3.6 = 0.6 with carry as 3 0.6 *8 =4.8 = 0.8 with carry as 4 0.8 *8 =6.4 = 0.4 with carry as 6 0.4 *8 =3.2 = 0.2 with carry...,"The correct answer is supported by the chunk on Fraction Radix Result, which states that 0.45 *8 =3.6 = 0.6 with carry as 3 0.6 *8 =4.8 = 0.8 with carry as 4 0.8 *8 =6.4 = 0.4 with carry as 6 0.4 *8 =3.2 = 0.2 with carry...",medium,high,review,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
288,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Binary System,,3,Convert the 1101100010011011(2) to its hexadecimal equivalent. ⇒ Group the number by 4 1101 1000 1001 1011 ⇒ Specify the hexadecimal equivalent 1101 1000 1001 1011,Which option is correct about Conversion of Binary System?,"It contains a number of members like structure but it holds only one object at a time union also contains members of types int, float, long, arrays, pointers and so on.",Convert the 1101100010011011. to its hexadecimal equivalent. ⇒ Group the number by 4 1101 1000 1001 1011 ⇒ Specify the hexadecimal equivalent 1101 1000 1001 1011.,"Scanf() printf() fscanf() fprintf() The scanf() function (a) Syntax: scanf('control string', &var1, &var2, …., &varn); (b) Description: The control string consists of character groups Each character group must begin with a percentage sign ‘%'...",B,Convert the 1101100010011011. to its hexadecimal equivalent. ⇒ Group the number by 4 1101 1000 1001 1011 ⇒ Specify the hexadecimal equivalent 1101 1000 1001 1011.,"The correct answer is supported by the chunk on Conversion of Binary System, which states that convert the 1101100010011011. to its hexadecimal equivalent. ⇒ Group the number by 4 1101 1000 1001 1011 ⇒ Specify the hexadecimal equivalent 1101 1000 1001 1011.",medium,high,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
289,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Hexadecimal Number System,Answer = 1458,2,"(2) Hexadecimal to Binary Conversion Convert the 8B2F.9A(16) to its binary equivalent 9 A ↓ ↓ ↓ ↓. ↓ ↓ 1000 1011 0011 1111 1001 1010 8B2F.9A(16)=1000101100111111.10011010(2) Therefore, the binary number is 1000101100111111.10011010(2)",Which statement best describes Answer = 1458?,(b) Volatile variable: The volatile variables are those variables That are changed at any time by other external program or the same program.,The primary purpose of the flowchart is to help the programmes in understanding the logic of the program.,"Hexadecimal to Binary Conversion Convert the 8B2F.9A. to its binary equivalent 9 A ↓ ↓ ↓ ↓. ↓ ↓ 1000 1011 0011 1111 1001 1010 8B2F.9A. =1000101100111111.10011010. Therefore, the binary number is 1000101100111111.10011010.",C,"Hexadecimal to Binary Conversion Convert the 8B2F.9A. to its binary equivalent 9 A ↓ ↓ ↓ ↓. ↓ ↓ 1000 1011 0011 1111 1001 1010 8B2F.9A. =1000101100111111.10011010. Therefore, the binary number is 1000101100111111.10011010.","The correct answer is supported by the chunk on Answer = 1458, which states that hexadecimal to Binary Conversion Convert the 8B2F.9A. to its binary equivalent 9 A ↓ ↓ ↓ ↓. ↓ ↓ 1000 1011 0011 1111 1001 1010 8B2F.9A. =1000101100111111.10011010. Therefore, the binary number is 1000101100111111.10011010.",medium,high,review,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
290,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Computer Software,Definition,2,Software is a genetic term for organised collection of computer data and instructions It is responsible for controlling intergraring and managing the hardware components of a computer and to accomplish specific tasks,Which statement best describes Computer Software?,"Char name [ ]={‘A','B','I','\0'}; Each character is stored in one bytes of memory and successive character of the string are stored in successive byte.",The fourth generation computers led to an era of large scale integration (LSI) and very large scale integration (vlsi) technology.,Software is a genetic term for organised collection of computer data and instructions It is responsible for controlling intergraring and managing the hardware components of a computer and to accomplish specific tasks.,C,Software is a genetic term for organised collection of computer data and instructions It is responsible for controlling intergraring and managing the hardware components of a computer and to accomplish specific tasks.,"The correct answer is supported by the chunk on Computer Software, which states that software is a genetic term for organised collection of computer data and instructions It is responsible for controlling intergraring and managing the hardware components of a computer and to accomplish specific tasks.",medium,high,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
291,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,,3,"System software as an interface system software consists of several program which one directly responsible for controlling, integrating and managing the individual hardware components of a computer system",Which option is correct about System Software?,"System software as an interface system software consists of several program which one directly responsible for controlling, integrating and managing the individual hardware components of a computer system.","Through bk1, all the three members of structure can be accessed In order to initialize structure elements with certain values, the following statement is used. struct book1 bk1={'abishek',500,385.00}; All the member of structure is...","For example, if 'customers' and 'account' are two objects in a program, then the customer object may send a message to account object requisting for the bank balance.",A,"System software as an interface system software consists of several program which one directly responsible for controlling, integrating and managing the individual hardware components of a computer system.","The correct answer is supported by the chunk on System Software, which states that system software as an interface system software consists of several program which one directly responsible for controlling, integrating and managing the individual hardware components of a computer system.",easy,low,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
292,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,,4,"These common core services include disk access,memory management task scheduling and user interfacing The operating system organises and controls the hardware",Which option correctly states the role of System Software?,The primary purpose of the flowchart is to help the programmes in understanding the logic of the program.,"These common core services include disk access,memory management task scheduling and user interfacing The operating system organises and controls the hardware.","Objects are the basic run - time entities in an object - oriented system they may represent a person, a place, a bank account, a table of data or any item that the program...",B,"These common core services include disk access,memory management task scheduling and user interfacing The operating system organises and controls the hardware.","The correct answer is supported by the chunk on System Software, which states that these common core services include disk access,memory management task scheduling and user interfacing The operating system organises and controls the hardware.",easy,low,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
293,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,Language Translators,2,Computer only understand a language consisting of os and ls called machine language Depending on the programming language used language translators are divided into three major categories,Which option is correct about Language Translators?,Computer only understand a language consisting of os and ls called machine language Depending on the programming language used language translators are divided into three major categories.,"IBM - pc,Pentium 100, ibm-pc Pentium 200 and Apple Macintosh are some of the example of micro computers Micro computers include desktop, laptop and hand - held models such as PDAS (personal) digital assistants.","Spread sheets, which allows text, number and complex functions to be entered into a matrix of thousand of individual cells The spreadsheet provides sheets containing calls each of which may contain text and/ or...",A,Computer only understand a language consisting of os and ls called machine language Depending on the programming language used language translators are divided into three major categories.,"The correct answer is supported by the chunk on Language Translators, which states that computer only understand a language consisting of os and ls called machine language Depending on the programming language used language translators are divided into three major categories.",easy,medium,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
294,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,Language Translators Description,2,"Interpreter An interpreter analyses and executes the source code in line-byline Manner, without looking at the entire program",Which option is correct about Language Translators Description?,Word automatically corrects common typing mistakes that we type such as and (adn) and new (new) (ii) Saving a document.,"Every constant terminates with a colon (;) here, the keyboard case & break performs respectively the job of opening and closing curly braces The switch() execution When one of the cases satisfies, the statements...","Interpreter An interpreter analyses and executes the source code in line-byline Manner, without looking at the entire program.",C,"Interpreter An interpreter analyses and executes the source code in line-byline Manner, without looking at the entire program.","The correct answer is supported by the chunk on Language Translators Description, which states that interpreter An interpreter analyses and executes the source code in line-byline Manner, without looking at the entire program.",easy,low,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
295,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,,7,"Application software may consist of a single program, such as Microsoft notepad it may also consist of a collection of programs often called a software package which work together to accompush a task, such as database management software",Which option correctly states the role of Application Software?,Those variables are known as global variable (c) Function main Every program written in c language must contain main c function Empty parathensis after main are necessary.,"Integer, short and long All C compliers offer either short or long integer data types.","Application software may consist of a single program, such as Microsoft notepad it may also consist of a collection of programs often called a software package which work together to accompush a task, such...",C,"Application software may consist of a single program, such as Microsoft notepad it may also consist of a collection of programs often called a software package which work together to accompush a task, such...","The correct answer is supported by the chunk on Application Software, which states that application software may consist of a single program, such as Microsoft notepad it may also consist of a collection of programs often called a software package which work together to accompush a task, such...",medium,medium,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
296,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,Word processors,2,"It involves not only typing, but also checking the spelling and grammar of the text and arranging it correctly on a page",Which option is correct about Word processors?,"{ int number; //private by default float cost; //private by default public: void getdata (int a, float b); //function defined here { cout<<'number:',,number,,'\n'; cout<<'cost:'<<cost<<'\n'; } } //.......Member Function Definition.","Pseudocodes should be concise Each instruction should be written in a separate line an each statement in pseudocode should express just one action per the computer Capitalise keywords such as READ, PRINT and so...","It involves not only typing, but also checking the spelling and grammar of the text and arranging it correctly on a page.",C,"It involves not only typing, but also checking the spelling and grammar of the text and arranging it correctly on a page.","The correct answer is supported by the chunk on Word processors, which states that it involves not only typing, but also checking the spelling and grammar of the text and arranging it correctly on a page.",easy,low,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
297,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,,8,"Spread sheets, which allows text, number and complex functions to be entered into a matrix of thousand of individual cells",Which option is correct about Application Software?,Software is a genetic term for organised collection of computer data and instructions It is responsible for controlling intergraring and managing the hardware components of a computer and to accomplish specific tasks.,Input was based on punched cards and paper tape and output was in the form of printouts.,"Spread sheets, which allows text, number and complex functions to be entered into a matrix of thousand of individual cells.",C,"Spread sheets, which allows text, number and complex functions to be entered into a matrix of thousand of individual cells.","The correct answer is supported by the chunk on Application Software, which states that spread sheets, which allows text, number and complex functions to be entered into a matrix of thousand of individual cells.",medium,high,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
298,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,,9,"Examples of these programs are adobe photoshop, adobe illustrator and corel draw Database management systems",Which option correctly states the role of Application Software?,Declaration of an array is done as follows int a[5]; It tells the compiles that a is an integer type of array and can store 5 integers.,"Program to print the sum of two number #include<stdio.h> #include<conio.h> void main() { int a, b, c; a=6; b=8; c=a+b; printf('sum of two number is %d\n',c); getch(); }.","Examples of these programs are adobe photoshop, adobe illustrator and corel draw Database management systems.",C,"Examples of these programs are adobe photoshop, adobe illustrator and corel draw Database management systems.","The correct answer is supported by the chunk on Application Software, which states that examples of these programs are adobe photoshop, adobe illustrator and corel draw Database management systems.",easy,low,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
299,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,,10,"It provides tools for data input, verification storage, retrieval, query and manipulation New categories of data can be added to the database without disrupting the existing system",Which option is correct about Application Software?,"Super computers are the special purpose machine, which are specially designed to maximise the numbers of FLOPS (floating point operation per second).",These machines were based on transistor technology These were smaller as compared to the first generation computers.,"It provides tools for data input, verification storage, retrieval, query and manipulation New categories of data can be added to the database without disrupting the existing system.",C,"It provides tools for data input, verification storage, retrieval, query and manipulation New categories of data can be added to the database without disrupting the existing system.","The correct answer is supported by the chunk on Application Software, which states that it provides tools for data input, verification storage, retrieval, query and manipulation New categories of data can be added to the database without disrupting the existing system.",easy,low,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
300,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,,11,A presentation is a means of assessment which requires presentation providers to present their work orally in the presence of an qudience It combines both visual and verbal elementns presentation software allows the user to create presentations by producing slides or handows per presentation of projects Microsoft powerpoint is one of the most famous presentation application,Which statement best describes Application Software?,Linking is also an essential process It puts all other program files and function together that are required by the program.,"Int a[5] ={ 1,2,3,4,5}; Here, 5 elements are stored in an array a. calling array elements. a[0] refer to 1st element i.e 1 a[1] refer to 2nd element i.e 2 a[2] refer to 3rd...",A presentation is a means of assessment which requires presentation providers to present their work orally in the presence of an qudience It combines both visual and verbal elementns presentation software allows the user...,C,A presentation is a means of assessment which requires presentation providers to present their work orally in the presence of an qudience It combines both visual and verbal elementns presentation software allows the user...,"The correct answer is supported by the chunk on Application Software, which states that a presentation is a means of assessment which requires presentation providers to present their work orally in the presence of an qudience It combines both visual and verbal elementns presentation software allows the user...",hard,low,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
301,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,,12,"It is a technique of using a personal computer to design images and pages, and assemble type and grahpics, then using a laser printer or image setter to output the assembled pages onto paper, film or printing plate Quark Express and adobe page maker are desktop publishing software",Which statement best describes Application Software?,Step 2: Read the value of year Step 3: if ((year mod 4) = 0) then print 'It is a Leap Year' ELSE print 'it is not Leap Year' Step 4: Stop.,"It is a technique of using a personal computer to design images and pages, and assemble type and grahpics, then using a laser printer or image setter to output the assembled pages onto paper...","Back abc(y) { ………… ………… ………… }. In the above functions, arguments are passed through the calling function.",B,"It is a technique of using a personal computer to design images and pages, and assemble type and grahpics, then using a laser printer or image setter to output the assembled pages onto paper...","The correct answer is supported by the chunk on Application Software, which states that it is a technique of using a personal computer to design images and pages, and assemble type and grahpics, then using a laser printer or image setter to output the assembled pages onto paper...",medium,medium,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
302,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,,2,"Software development is the set of activities that results in software produces Software development may include research, new development, modification, reuse, re-engineering, maintenance or any other activities that result in software product",Which statement best describes Software Development Steps?,"Objects are the basic run - time entities in an object - oriented system they may represent a person, a place, a bank account, a table of data or any item that the program...","The block diagram of the computer system have the following three units, each functional unit corresponds to their basic operations performed as described in details.","Software development is the set of activities that results in software produces Software development may include research, new development, modification, reuse, re-engineering, maintenance or any other activities that result in software product.",C,"Software development is the set of activities that results in software produces Software development may include research, new development, modification, reuse, re-engineering, maintenance or any other activities that result in software product.","The correct answer is supported by the chunk on Software Development Steps, which states that software development is the set of activities that results in software produces Software development may include research, new development, modification, reuse, re-engineering, maintenance or any other activities that result in software product.",medium,medium,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
303,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,Software development life cycle (SDLC),2,(d) Programmes A programmes is a person who writes the code that implements the user requirements,Which statement best describes Software development life cycle (SDLC)?,(d) Programmes A programmes is a person who writes the code that implements the user requirements.,For example: (a) # define n 10 here ‘n' and ‘a' are (b) # define a15 user - defined identifiers.,"Interpreter An interpreter analyses and executes the source code in line-byline Manner, without looking at the entire program.",A,(d) Programmes A programmes is a person who writes the code that implements the user requirements.,"The correct answer is supported by the chunk on Software development life cycle (SDLC), which states that (d) Programmes A programmes is a person who writes the code that implements the user requirements.",easy,low,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
304,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,Requirement - Analysis,2,The objective of the requirement analysis is to identify and document he user requirements for the proposed system,Which statement best describes Requirement - Analysis?,The objective of the requirement analysis is to identify and document he user requirements for the proposed system.,LSI technology allowed thousands of transistors to be constructed on one small slice of silicon material whereas vlsi squeezed hundreds of thousands of components on to a single ewp ULTRA - large scale integration...,"A number is required for counting or to express the amount of some quantity it consists of a group of symbols called digits, which are arranged in a definite manner.",A,The objective of the requirement analysis is to identify and document he user requirements for the proposed system.,"The correct answer is supported by the chunk on Requirement - Analysis, which states that the objective of the requirement analysis is to identify and document he user requirements for the proposed system.",easy,medium,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
305,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,Development or Coding,2,The design must be translated into machine - readable form The coding or development step performs this task,Which option correctly states the role of Development or Coding?,"With the passage of time, many computing devices such as Napier bones and slide rule were invented.",The design must be translated into machine - readable form The coding or development step performs this task.,The main advantage of using a flowchart to plan a task is that it provided a plctonal representation of the basic which makes the logic easier to follow.,B,The design must be translated into machine - readable form The coding or development step performs this task.,"The correct answer is supported by the chunk on Development or Coding, which states that the design must be translated into machine - readable form The coding or development step performs this task.",easy,medium,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
306,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,Testing,2,"Testing is the process of executing the proposed software with sample or test data and put it into regular use Once the code id generated, the program testing begins",Which statement best describes Testing?,"Super computers are the special purpose machine, which are specially designed to maximise the numbers of FLOPS (floating point operation per second) Any computer below one gigaflop/sec is not considered a super computer A...","Write a program to pass value to user-defined function collect and display the values returned by the called function. #include<stdio.h> #include<conio.h> void main() { int dat(int, int, int) int d,m,y,t; return(); printf('Enter Date dd/mm/yyyy')...","Testing is the process of executing the proposed software with sample or test data and put it into regular use Once the code id generated, the program testing begins.",C,"Testing is the process of executing the proposed software with sample or test data and put it into regular use Once the code id generated, the program testing begins.","The correct answer is supported by the chunk on Testing, which states that testing is the process of executing the proposed software with sample or test data and put it into regular use Once the code id generated, the program testing begins.",easy,medium,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
307,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Software Development Steps,Implementation and Maintenance,2,"The software should be developed to accommodate changes that could happen during the post implementation period The maintenance phase of the project is the last component and it continues as long as a warranty, extended warranty or support contract is in place",Which statement best describes Implementation and Maintenance?,The software should be developed to accommodate changes that could happen during the post implementation period The maintenance phase of the project is the last component and it continues as long as a warranty...,"Pseudocode used plain English statements rather than symbols to represent the processes of a computer program It is also known as PDL (Program Design Language) For example, the pseudocode given below calculated the area...",Data type Memory Requirement Character 1 byte Integer 2 bytes Floating Point 4 bytes Long Integer 4 bytes Double Float 8 bytes.,A,The software should be developed to accommodate changes that could happen during the post implementation period The maintenance phase of the project is the last component and it continues as long as a warranty...,"The correct answer is supported by the chunk on Implementation and Maintenance, which states that the software should be developed to accommodate changes that could happen during the post implementation period The maintenance phase of the project is the last component and it continues as long as a warranty...",medium,medium,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
308,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Program Definition,,2,"(g) The instruction in the program, executes one after another and outputs the expert result",Which option is correct about Program Definition?,Enter any character/digit…………...9 It is a digit 3 Enter any character/digit………….. # It is a alphanumeric Single character Output-putchar () function.,"(g) The instruction in the program, executes one after another and outputs the expert result.",The term desktop publishing is usually used to describe the creation of printed documents using a desktop computer.,B,"(g) The instruction in the program, executes one after another and outputs the expert result.","The correct answer is supported by the chunk on Program Definition, which states that (g) The instruction in the program, executes one after another and outputs the expert result.",medium,high,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
309,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Algorithms,,2,"For example, to determine the largest number out of three numbers A,B and C the following algorithm may be used.Step 1: start",Which option is correct about Algorithms?,"Example: a+b, a-b, a*b, a/b, a%b (c) Integer arithmetic: It require both operands are integer values for arithmetic operation Example: A=5, B=4 (d) Floating point arithmetic: It requires both operands are float type for...","For example, to determine the largest number out of three numbers A,B and C the following algorithm may be used.Step 1: start.",The get () function: This is used to accept a single character from the standard input to a character variable Syntax: character variable = get () Description: character variable is the valid ‘c' variable...,B,"For example, to determine the largest number out of three numbers A,B and C the following algorithm may be used.Step 1: start.","The correct answer is supported by the chunk on Algorithms, which states that for example, to determine the largest number out of three numbers A,B and C the following algorithm may be used.Step 1: start.",hard,high,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
310,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Algorithms,Step 1: Start,2,"Step 4: Find the larger number between MAX_AB, C and store it in MAX Step 5: Display MAX",Which option is correct about Step 1: Start?,For example: int *x; float *f; char *y. In the first statement x is an integer pointer and it tells the compiler that it holds the address of any integer variables.,We can also select a font by clicking the list arrow in the font type box on the following toolbar. Applying superscript and subseript format The superscript format places text slightly above a line...,"Step 4: Find the larger number between MAX_AB, C and store it in MAX Step 5: Display MAX.",C,"Step 4: Find the larger number between MAX_AB, C and store it in MAX Step 5: Display MAX.","The correct answer is supported by the chunk on Step 1: Start, which states that step 4: Find the larger number between MAX_AB, C and store it in MAX Step 5: Display MAX.",medium,high,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
311,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Algorithm properties,,2,(1) There must be no ambiguity in any instruction (2) There should not be any uncertainty about which instruction is to be executed next,Which statement best describes Algorithm properties?,"The identifier Cin is a predefined object in c++ that corresponds to the standard input stream Here, this stream represents the keyboard.","C++ is an object - oriented programming language C++ was developed by bjarne stroustrup at AT & T bell laboratories in murray hill, new jersey, usa.",There must be no ambiguity in any instruction. There should not be any uncertainty about which instruction is to be executed next.,C,There must be no ambiguity in any instruction. There should not be any uncertainty about which instruction is to be executed next.,"The correct answer is supported by the chunk on Algorithm properties, which states that there must be no ambiguity in any instruction. There should not be any uncertainty about which instruction is to be executed next.",hard,high,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
312,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Flowchart,,2,The primary purpose of the flowchart is to help the programmes in understanding the logic of the program,Which statement best describes Flowchart?,"Objects are the basic run - time entities in an object - oriented system they may represent a person, a place, a bank account, a table of data or any item that the program...",The primary purpose of the flowchart is to help the programmes in understanding the logic of the program.,Integer data types and their memory locations Element A[0] A[1] A[2] A[3] A[4] Address 2000 2002 2004 2006 2008 Data type and their required bytes Data type Memory Requirement Character 1 byte Integer 2...,B,The primary purpose of the flowchart is to help the programmes in understanding the logic of the program.,"The correct answer is supported by the chunk on Flowchart, which states that the primary purpose of the flowchart is to help the programmes in understanding the logic of the program.",medium,high,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
313,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Flowchart symbols,Symbol Symbol name Description,2,Annotation It is used to provide additional information about another flowchart symbol. the content may be in the form of descriptive comments remarks or explanatory notes,Which statement best describes Symbol Symbol name Description?,Annotation It is used to provide additional information about another flowchart symbol. the content may be in the form of descriptive comments remarks or explanatory notes.,It involves installation and initial training and may involve training and may involve hardware and network upgrades.,We can also select a font by clicking the list arrow in the font type box on the following toolbar. Applying superscript and subseript format The superscript format places text slightly above a line...,A,Annotation It is used to provide additional information about another flowchart symbol. the content may be in the form of descriptive comments remarks or explanatory notes.,"The correct answer is supported by the chunk on Symbol Symbol name Description, which states that annotation It is used to provide additional information about another flowchart symbol. the content may be in the form of descriptive comments remarks or explanatory notes.",hard,high,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
314,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Flowchart symbols,Link,2,Magnetic Disk This symbol is used to represent data input or output from and to a magnetic disk,Which statement best describes Link?,Magnetic Disk This symbol is used to represent data input or output from and to a magnetic disk.,"Computers became smaller, faster, cheaper, energy-efficient and more reliable than their predecssors Magnetic cores- were used as primary memory and magnetic disks as secondary storage devices.",Computer only understand a language consisting of os and ls called machine language Depending on the programming language used language translators are divided into three major categories Computer interpreser and assembles.,A,Magnetic Disk This symbol is used to represent data input or output from and to a magnetic disk.,"The correct answer is supported by the chunk on Link, which states that magnetic Disk This symbol is used to represent data input or output from and to a magnetic disk.",hard,high,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
315,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Guidelines for preparing flowcharts,,2,Within standard symbol write briefly if necessary use the annotation symbol to describe data or process more clearty,Which option is correct about Guidelines for preparing flowcharts?,Printf Count<< The iostream.h file # include < iostream.h> Some old versions of C++ use a header file called stream.h.,"Message passing involves specifying the name of the object, the name of the function (message) and the information to be sent.",Within standard symbol write briefly if necessary use the annotation symbol to describe data or process more clearty.,C,Within standard symbol write briefly if necessary use the annotation symbol to describe data or process more clearty.,"The correct answer is supported by the chunk on Guidelines for preparing flowcharts, which states that within standard symbol write briefly if necessary use the annotation symbol to describe data or process more clearty.",medium,high,good,Three-option MCQ aligned to the important-topic-first quiz flow; distractors are drawn from other grounded chunks.
